AccX,AccY,AccZ,Class,Timestamp,date,hour,minute,second
0.6728821,-1.758366,0.5450363,SLOW,3583402,1970-02-11 11:23:22,11,23,22
-0.25647116,-0.10576618,-0.3405733,SLOW,3583403,1970-02-11 11:23:23,11,23,23
-0.058685064,-1.346382,-0.6951599,SLOW,3583403,1970-02-11 11:23:23,11,23,23
0.08228445,-0.5547323,-0.5340128,SLOW,3583404,1970-02-11 11:23:24,11,23,24
1.1500561,-0.50334823,0.53912544,SLOW,3583404,1970-02-11 11:23:24,11,23,24
0.8465185,-0.6953541,-0.02277565,SLOW,3583405,1970-02-11 11:23:25,11,23,25
0.80502915,-0.1782771,-0.065992355,SLOW,3583405,1970-02-11 11:23:25,11,23,25
0.9563353,-0.28670213,-0.010799408,SLOW,3583406,1970-02-11 11:23:26,11,23,26
0.3787353,-1.0283124,0.1973257,SLOW,3583406,1970-02-11 11:23:26,11,23,26
0.28675485,-1.0394976,-0.7255802,SLOW,3583407,1970-02-11 11:23:27,11,23,27
-0.37284815,-1.4644357,0.501811,SLOW,3583408,1970-02-11 11:23:28,11,23,28
-0.82425535,-1.2262328,-0.16356277,SLOW,3583408,1970-02-11 11:23:28,11,23,28
-0.3668871,-0.18909252,-0.1617012,SLOW,3583409,1970-02-11 11:23:29,11,23,29
-0.087272406,-0.88402,-0.75428295,SLOW,3583409,1970-02-11 11:23:29,11,23,29
-0.154724,0.091906786,0.14400959,SLOW,3583410,1970-02-11 11:23:30,11,23,30
-1.0048048,0.7159623,0.41537666,SLOW,3583410,1970-02-11 11:23:30,11,23,30
-0.54446185,0.38532925,0.30800152,SLOW,3583411,1970-02-11 11:23:31,11,23,31
0.075283766,-0.26379836,-0.051911354,SLOW,3583411,1970-02-11 11:23:31,11,23,31
0.35480475,0.053777456,0.0649271,SLOW,3583412,1970-02-11 11:23:32,11,23,32
0.5937816,0.1798433,0.44536018,SLOW,3583412,1970-02-11 11:23:32,11,23,32
0.74614716,0.66025287,-0.25904274,SLOW,3583413,1970-02-11 11:23:33,11,23,33
0.5009483,0.322783,-0.4791746,SLOW,3583414,1970-02-11 11:23:34,11,23,34
0.9192407,-0.66662025,0.32183933,SLOW,3583414,1970-02-11 11:23:34,11,23,34
2.474194,1.2738419,-0.5273247,SLOW,3583415,1970-02-11 11:23:35,11,23,35
1.4246991,0.09083378,-1.3365383,SLOW,3583415,1970-02-11 11:23:35,11,23,35
1.3335323,0.5787545,0.085679054,SLOW,3583416,1970-02-11 11:23:36,11,23,36
1.8297825,1.1138798,-0.3612566,SLOW,3583416,1970-02-11 11:23:36,11,23,36
0.83484626,-1.229953,0.94695187,SLOW,3583417,1970-02-11 11:23:37,11,23,37
1.204869,0.48729485,0.6146755,SLOW,3583417,1970-02-11 11:23:37,11,23,37
-0.019104242,-0.35669303,-0.04280567,SLOW,3583418,1970-02-11 11:23:38,11,23,38
-0.3437667,1.4928749,0.057523727,SLOW,3583418,1970-02-11 11:23:38,11,23,38
0.7987206,1.5219382,-0.37437153,SLOW,3583419,1970-02-11 11:23:39,11,23,39
-0.78369546,0.15853718,0.32116318,SLOW,3583419,1970-02-11 11:23:39,11,23,39
0.16269922,0.008663058,0.9790907,SLOW,3583420,1970-02-11 11:23:40,11,23,40
-0.5873108,-0.48826164,1.0616703,SLOW,3583421,1970-02-11 11:23:41,11,23,41
-1.252033,0.011879206,0.09904766,SLOW,3583421,1970-02-11 11:23:41,11,23,41
-0.5620594,-0.8942187,-0.24640656,SLOW,3583422,1970-02-11 11:23:42,11,23,42
-1.6471205,-1.9035966,-0.93895626,SLOW,3583422,1970-02-11 11:23:42,11,23,42
-0.69465494,-0.01338762,0.8203583,SLOW,3583423,1970-02-11 11:23:43,11,23,43
0.20871472,-0.33393264,1.1791964,SLOW,3583423,1970-02-11 11:23:43,11,23,43
-0.3454877,0.07375026,-0.25111008,SLOW,3583424,1970-02-11 11:23:44,11,23,44
-1.2398841,0.6211788,-0.6846571,SLOW,3583424,1970-02-11 11:23:44,11,23,44
0.111035466,-0.4611399,0.40483856,SLOW,3583425,1970-02-11 11:23:45,11,23,45
-0.52454674,-0.76378787,-0.5351505,SLOW,3583425,1970-02-11 11:23:45,11,23,45
0.8913765,-0.9941503,0.07906914,SLOW,3583426,1970-02-11 11:23:46,11,23,46
0.626583,-0.40682524,-0.7043791,SLOW,3583426,1970-02-11 11:23:46,11,23,46
0.7302345,-0.13248295,-0.575675,SLOW,3583427,1970-02-11 11:23:47,11,23,47
0.42632794,-0.19536835,0.0007581711,SLOW,3583428,1970-02-11 11:23:48,11,23,48
-0.13190532,0.34608492,-0.14913464,SLOW,3583428,1970-02-11 11:23:48,11,23,48
0.13171577,-0.07259339,0.08702278,SLOW,3583429,1970-02-11 11:23:49,11,23,49
0.5525999,-0.014390469,-0.27705765,SLOW,3583429,1970-02-11 11:23:49,11,23,49
0.14375544,0.2023685,0.3780489,SLOW,3583430,1970-02-11 11:23:50,11,23,50
-0.67251706,-0.35601658,0.013618469,SLOW,3583430,1970-02-11 11:23:50,11,23,50
0.35681105,0.20894104,0.24498177,SLOW,3583431,1970-02-11 11:23:51,11,23,51
0.21227956,0.101745546,-0.8646889,SLOW,3583431,1970-02-11 11:23:51,11,23,51
-0.010484934,0.68935585,0.50071526,SLOW,3583432,1970-02-11 11:23:52,11,23,52
-0.019194603,0.22465324,-0.49145794,SLOW,3583432,1970-02-11 11:23:52,11,23,52
0.7192354,0.6531894,0.90029335,SLOW,3583433,1970-02-11 11:23:53,11,23,53
0.70788455,0.4487162,0.14765549,SLOW,3583433,1970-02-11 11:23:53,11,23,53
1.2153583,0.49189922,0.5821934,SLOW,3583434,1970-02-11 11:23:54,11,23,54
0.13994956,0.7102839,0.35383892,SLOW,3583435,1970-02-11 11:23:55,11,23,55
0.20540357,0.66113955,0.021569252,SLOW,3583435,1970-02-11 11:23:55,11,23,55
0.074626446,0.0070009828,0.071193695,SLOW,3583436,1970-02-11 11:23:56,11,23,56
-0.0312953,0.9082356,-0.06309414,SLOW,3583436,1970-02-11 11:23:56,11,23,56
0.24702454,0.18987638,-0.5394964,SLOW,3583437,1970-02-11 11:23:57,11,23,57
-0.36140084,0.5838836,0.56257725,SLOW,3583437,1970-02-11 11:23:57,11,23,57
0.3227737,-0.20470126,-0.22371006,SLOW,3583438,1970-02-11 11:23:58,11,23,58
0.560827,0.09205052,1.0567284,SLOW,3583438,1970-02-11 11:23:58,11,23,58
-0.108110905,-0.606896,0.4986639,SLOW,3583439,1970-02-11 11:23:59,11,23,59
-0.48903072,-0.24077412,0.34540176,SLOW,3583439,1970-02-11 11:23:59,11,23,59
-1.0804915,-0.14788663,1.9778786,SLOW,3583440,1970-02-11 11:24:00,11,24,0
-0.5589478,0.015863195,-1.5440016,SLOW,3583441,1970-02-11 11:24:01,11,24,1
-1.291718,0.56579566,0.1647253,SLOW,3583441,1970-02-11 11:24:01,11,24,1
0.1022464,0.03109131,1.1573238,SLOW,3583442,1970-02-11 11:24:02,11,24,2
0.6796799,0.2169933,-1.8639994,SLOW,3583442,1970-02-11 11:24:02,11,24,2
-0.57458675,-0.35408288,0.28774166,SLOW,3583443,1970-02-11 11:24:03,11,24,3
-0.029319525,-0.18060863,-0.23802376,SLOW,3583443,1970-02-11 11:24:03,11,24,3
-0.4311241,-0.0033515692,0.29326153,SLOW,3583444,1970-02-11 11:24:04,11,24,4
-0.12207389,-0.9473804,0.3365755,SLOW,3583444,1970-02-11 11:24:04,11,24,4
-0.123564124,-1.139659,0.7000618,SLOW,3583445,1970-02-11 11:24:05,11,24,5
-1.1554077,-2.0993726,1.0919313,SLOW,3583445,1970-02-11 11:24:05,11,24,5
0.09469783,-0.8179351,0.301013,SLOW,3583446,1970-02-11 11:24:06,11,24,6
-0.13782251,-0.05042097,0.21350193,SLOW,3583446,1970-02-11 11:24:06,11,24,6
0.5378609,-0.44554687,-0.6976414,SLOW,3583447,1970-02-11 11:24:07,11,24,7
-0.019841433,-0.7427865,-0.0003004074,SLOW,3583448,1970-02-11 11:24:08,11,24,8
0.5288013,-0.42928416,-0.42273903,SLOW,3583448,1970-02-11 11:24:08,11,24,8
-0.11702442,0.95996857,-0.15476131,SLOW,3583449,1970-02-11 11:24:09,11,24,9
0.03490305,0.37720993,-0.1988287,SLOW,3583449,1970-02-11 11:24:09,11,24,9
0.44941676,0.051609635,-0.31488705,SLOW,3583450,1970-02-11 11:24:10,11,24,10
-0.03907633,0.054357648,-0.14620304,SLOW,3583450,1970-02-11 11:24:10,11,24,10
0.05517769,0.5005766,0.502655,SLOW,3583451,1970-02-11 11:24:11,11,24,11
0.38603282,-0.12865496,0.057387352,SLOW,3583451,1970-02-11 11:24:11,11,24,11
1.4664464,-0.09209782,-0.6404524,SLOW,3583452,1970-02-11 11:24:12,11,24,12
0.65067744,-0.38024014,-0.28198338,SLOW,3583452,1970-02-11 11:24:12,11,24,12
0.069350004,-1.1413224,0.08185005,SLOW,3583453,1970-02-11 11:24:13,11,24,13
-0.6976825,1.0565172,-0.068683624,SLOW,3583453,1970-02-11 11:24:13,11,24,13
0.49094903,0.97592014,0.52432156,SLOW,3583454,1970-02-11 11:24:14,11,24,14
-0.26905942,0.08007628,0.587327,SLOW,3583455,1970-02-11 11:24:15,11,24,15
0.8732363,-0.5657294,0.40708828,SLOW,3583455,1970-02-11 11:24:15,11,24,15
0.6587292,-0.5378698,0.3125162,SLOW,3583456,1970-02-11 11:24:16,11,24,16
-0.10022509,-0.96828735,0.38048935,SLOW,3583456,1970-02-11 11:24:16,11,24,16
0.40516782,-1.3148012,-0.02139759,SLOW,3583457,1970-02-11 11:24:17,11,24,17
-0.28765035,-0.13837269,-0.6588383,SLOW,3583457,1970-02-11 11:24:17,11,24,17
-0.9075989,0.037082314,1.063674,SLOW,3583458,1970-02-11 11:24:18,11,24,18
-0.1692158,-0.5729439,0.36099434,SLOW,3583458,1970-02-11 11:24:18,11,24,18
0.27328813,0.2984787,-0.0043621063,SLOW,3583459,1970-02-11 11:24:19,11,24,19
0.3434291,0.09113479,0.5168133,SLOW,3583459,1970-02-11 11:24:19,11,24,19
-0.57665527,0.409594,-0.16346359,SLOW,3583460,1970-02-11 11:24:20,11,24,20
0.25408947,-0.5854119,-0.98537064,SLOW,3583460,1970-02-11 11:24:20,11,24,20
0.48250246,0.573888,-0.41881466,SLOW,3583461,1970-02-11 11:24:21,11,24,21
-0.5494962,0.9285893,0.8192873,SLOW,3583462,1970-02-11 11:24:22,11,24,22
0.22682416,2.062256,1.5055695,SLOW,3583462,1970-02-11 11:24:22,11,24,22
0.6620203,-0.30322114,0.66642475,SLOW,3583463,1970-02-11 11:24:23,11,24,23
1.063465,0.87029904,-0.5790739,SLOW,3583463,1970-02-11 11:24:23,11,24,23
0.21852481,-0.93778944,-1.1455612,SLOW,3583464,1970-02-11 11:24:24,11,24,24
0.33487725,-0.5589317,-0.019843102,SLOW,3583464,1970-02-11 11:24:24,11,24,24
0.735793,0.84801775,0.5569706,SLOW,3583465,1970-02-11 11:24:25,11,24,25
-0.24328172,0.19485152,0.35162544,SLOW,3583465,1970-02-11 11:24:25,11,24,25
-0.70781505,-0.43914217,-0.7442312,SLOW,3583466,1970-02-11 11:24:26,11,24,26
-0.76930535,0.8886614,1.7945251,SLOW,3583466,1970-02-11 11:24:26,11,24,26
0.08806753,-1.0303729,-1.0619783,SLOW,3583467,1970-02-11 11:24:27,11,24,27
0.052084804,1.2462642,1.4807682,SLOW,3583467,1970-02-11 11:24:27,11,24,27
0.9518895,0.43553612,-0.47302532,SLOW,3583468,1970-02-11 11:24:28,11,24,28
0.8641386,-0.60326326,-0.6828451,SLOW,3583469,1970-02-11 11:24:29,11,24,29
0.4838233,0.91477954,0.92898846,SLOW,3583469,1970-02-11 11:24:29,11,24,29
-0.42801225,0.237594,-0.06519699,SLOW,3583470,1970-02-11 11:24:30,11,24,30
1.1701738,1.3785689,0.639822,SLOW,3583470,1970-02-11 11:24:30,11,24,30
0.39442968,-1.2886099,0.49661255,SLOW,3583471,1970-02-11 11:24:31,11,24,31
0.2293545,-0.1664592,0.60683537,SLOW,3583471,1970-02-11 11:24:31,11,24,31
0.2514081,0.46630728,-0.1398344,SLOW,3583472,1970-02-11 11:24:32,11,24,32
-0.014087677,1.4215598,0.80688953,SLOW,3583472,1970-02-11 11:24:32,11,24,32
0.09778631,0.73656905,-0.20660782,SLOW,3583473,1970-02-11 11:24:33,11,24,33
0.31832302,0.45443496,2.2149973,SLOW,3583473,1970-02-11 11:24:33,11,24,33
1.4545887,1.3011427,1.3069029,SLOW,3583474,1970-02-11 11:24:34,11,24,34
0.6470485,-1.0619928,-0.15836048,SLOW,3583475,1970-02-11 11:24:35,11,24,35
-2.1528187,0.5033488,-2.4876776,SLOW,3583475,1970-02-11 11:24:35,11,24,35
0.5959804,1.7774744,0.14625931,SLOW,3583476,1970-02-11 11:24:36,11,24,36
0.08836317,1.4359403,-0.61330223,SLOW,3583476,1970-02-11 11:24:36,11,24,36
0.6826196,-0.09773871,-0.10494614,SLOW,3583477,1970-02-11 11:24:37,11,24,37
0.5999336,-0.39711434,-0.9676695,SLOW,3583477,1970-02-11 11:24:37,11,24,37
-0.2929368,-0.6836906,1.2604847,SLOW,3583478,1970-02-11 11:24:38,11,24,38
-0.14159238,-0.3028564,-0.30924988,SLOW,3583478,1970-02-11 11:24:38,11,24,38
-0.31884813,-0.6126713,-0.118242264,SLOW,3583479,1970-02-11 11:24:39,11,24,39
-0.9870571,-0.5701137,-1.3848581,SLOW,3583479,1970-02-11 11:24:39,11,24,39
-0.9038167,-0.74027264,0.80690193,SLOW,3583480,1970-02-11 11:24:40,11,24,40
-1.971692,-0.020133674,-1.3033285,SLOW,3583480,1970-02-11 11:24:40,11,24,40
0.73099756,-0.67246157,-0.87298775,SLOW,3583481,1970-02-11 11:24:41,11,24,41
-1.6030362,-0.15050644,-1.9588041,SLOW,3583482,1970-02-11 11:24:42,11,24,42
-0.020247698,1.006169,-1.9368443,SLOW,3583482,1970-02-11 11:24:42,11,24,42
0.08080566,0.5452536,0.16222858,SLOW,3583483,1970-02-11 11:24:43,11,24,43
-1.200299,-0.8761068,1.3367262,SLOW,3583483,1970-02-11 11:24:43,11,24,43
0.8708515,0.9392923,-0.1457758,SLOW,3583484,1970-02-11 11:24:44,11,24,44
-0.5102387,0.046593964,0.063331604,SLOW,3583484,1970-02-11 11:24:44,11,24,44
0.16730642,0.09930974,0.4499073,SLOW,3583485,1970-02-11 11:24:45,11,24,45
1.5049094,1.0032881,0.032998085,SLOW,3583485,1970-02-11 11:24:45,11,24,45
0.6597092,-0.8720734,1.4036312,SLOW,3583486,1970-02-11 11:24:46,11,24,46
1.9675813,-0.63057816,1.0625486,SLOW,3583486,1970-02-11 11:24:46,11,24,46
1.053914,1.3875325,0.68624115,SLOW,3583487,1970-02-11 11:24:47,11,24,47
1.1153325,1.2911195,-0.22406101,SLOW,3583487,1970-02-11 11:24:47,11,24,47
0.4658841,-0.45711195,0.46566868,SLOW,3583488,1970-02-11 11:24:48,11,24,48
-0.28330946,0.16653496,0.33808804,SLOW,3583489,1970-02-11 11:24:49,11,24,49
-0.38400698,0.84226215,0.5993624,SLOW,3583489,1970-02-11 11:24:49,11,24,49
-0.62765646,-0.33924526,-0.8403683,SLOW,3583490,1970-02-11 11:24:50,11,24,50
-0.009306073,0.11391291,1.4915857,SLOW,3583490,1970-02-11 11:24:50,11,24,50
-0.062171936,-1.2925352,1.7560358,SLOW,3583491,1970-02-11 11:24:51,11,24,51
-0.1609366,0.2021666,0.056575775,SLOW,3583491,1970-02-11 11:24:51,11,24,51
1.3656629,1.0374374,2.0105429,SLOW,3583492,1970-02-11 11:24:52,11,24,52
0.124212384,0.00872618,-0.3436737,SLOW,3583492,1970-02-11 11:24:52,11,24,52
0.39625168,-0.03778696,0.5006962,SLOW,3583493,1970-02-11 11:24:53,11,24,53
-2.0092242,-0.37398553,0.9936781,SLOW,3583493,1970-02-11 11:24:53,11,24,53
0.406451,-0.52193475,0.06913471,SLOW,3583494,1970-02-11 11:24:54,11,24,54
0.23971081,-0.74970055,0.011374474,SLOW,3583494,1970-02-11 11:24:54,11,24,54
0.21231866,0.062152,-0.42924118,SLOW,3583495,1970-02-11 11:24:55,11,24,55
0.32162142,-0.035135657,0.58211327,SLOW,3583496,1970-02-11 11:24:56,11,24,56
0.17339039,0.6752115,-0.5347204,SLOW,3583496,1970-02-11 11:24:56,11,24,56
0.36804914,0.12880298,-0.091677666,SLOW,3583497,1970-02-11 11:24:57,11,24,57
-0.755085,-1.5893935,-0.26125526,SLOW,3583497,1970-02-11 11:24:57,11,24,57
-0.61879003,-0.69236714,-0.907814,SLOW,3583498,1970-02-11 11:24:58,11,24,58
0.072399855,0.2572545,-0.63362885,SLOW,3583498,1970-02-11 11:24:58,11,24,58
1.5005944,-0.51290613,-0.51624775,SLOW,3583499,1970-02-11 11:24:59,11,24,59
0.6372695,-0.48040187,-0.7694559,SLOW,3583499,1970-02-11 11:24:59,11,24,59
-0.7622777,-0.5236954,0.28085423,SLOW,3583500,1970-02-11 11:25:00,11,25,0
-1.9703019,-1.5322802,0.28687096,SLOW,3583500,1970-02-11 11:25:00,11,25,0
0.66570187,-0.9347301,0.90313435,SLOW,3583501,1970-02-11 11:25:01,11,25,1
-0.09820509,-0.15563399,-0.070819855,SLOW,3583502,1970-02-11 11:25:02,11,25,2
0.20525074,-0.3763073,0.956131,SLOW,3583502,1970-02-11 11:25:02,11,25,2
1.9569039,2.2795382,0.40802574,SLOW,3583503,1970-02-11 11:25:03,11,25,3
0.37735677,0.56072116,0.97549534,SLOW,3583503,1970-02-11 11:25:03,11,25,3
0.05923319,-0.026607513,-7.1525574e-05,SLOW,3583504,1970-02-11 11:25:04,11,25,4
-1.2990555,-0.25499582,-1.6080065,SLOW,3583504,1970-02-11 11:25:04,11,25,4
-0.991776,-0.15935415,0.52378654,SLOW,3583505,1970-02-11 11:25:05,11,25,5
-0.9873128,-0.28560412,-0.1491394,SLOW,3583505,1970-02-11 11:25:05,11,25,5
0.6282909,1.3217309,-0.27043056,SLOW,3583506,1970-02-11 11:25:06,11,25,6
-0.23037934,0.42466986,1.5649767,SLOW,3583506,1970-02-11 11:25:06,11,25,6
-0.90543556,-0.5026738,0.33032417,SLOW,3583507,1970-02-11 11:25:07,11,25,7
-0.26980913,-0.22415298,-0.1717081,SLOW,3583507,1970-02-11 11:25:07,11,25,7
-1.0336552,-0.13964534,0.36145687,SLOW,3583508,1970-02-11 11:25:08,11,25,8
0.30923808,0.8856206,1.095418,SLOW,3583509,1970-02-11 11:25:09,11,25,9
0.9894295,0.3864184,-1.0600605,SLOW,3583509,1970-02-11 11:25:09,11,25,9
-0.31247652,0.8615445,0.40196228,SLOW,3583510,1970-02-11 11:25:10,11,25,10
1.1271937,0.5523956,-0.10042763,SLOW,3583510,1970-02-11 11:25:10,11,25,10
0.072147846,0.7949282,0.19094753,SLOW,3583511,1970-02-11 11:25:11,11,25,11
2.3738081,0.083129615,0.3198681,SLOW,3583511,1970-02-11 11:25:11,11,25,11
0.009813309,-0.46271935,-0.21596146,SLOW,3583512,1970-02-11 11:25:12,11,25,12
0.6124369,0.7370909,0.33781052,SLOW,3583512,1970-02-11 11:25:12,11,25,12
-0.4660753,0.8852278,0.9935074,SLOW,3583513,1970-02-11 11:25:13,11,25,13
-0.6215079,-1.1806,-1.7120166,SLOW,3583513,1970-02-11 11:25:13,11,25,13
0.40875602,-0.5266468,-0.7725649,SLOW,3583514,1970-02-11 11:25:14,11,25,14
-0.36012232,-0.58296007,-1.4879265,SLOW,3583514,1970-02-11 11:25:14,11,25,14
0.9936614,-0.8054261,-0.40365887,SLOW,3583515,1970-02-11 11:25:15,11,25,15
-0.33238757,-0.949149,-1.0458269,SLOW,3583516,1970-02-11 11:25:16,11,25,16
1.1682444,0.27459347,-1.3798962,SLOW,3583516,1970-02-11 11:25:16,11,25,16
0.2878461,0.5435508,-0.33778858,SLOW,3583517,1970-02-11 11:25:17,11,25,17
0.6019896,-0.65776825,-2.0495896,SLOW,3583517,1970-02-11 11:25:17,11,25,17
0.64485824,0.20670694,-0.49161434,SLOW,3583518,1970-02-11 11:25:18,11,25,18
-0.12084031,0.48724443,1.6107874,SLOW,3583518,1970-02-11 11:25:18,11,25,18
0.20636284,-0.043517977,-0.14433861,SLOW,3583519,1970-02-11 11:25:19,11,25,19
-2.251991,-0.8339657,0.8341017,SLOW,3583519,1970-02-11 11:25:19,11,25,19
-0.9312624,-0.092660695,-0.18906498,SLOW,3583520,1970-02-11 11:25:20,11,25,20
0.30429292,-0.852303,-0.6569891,SLOW,3583520,1970-02-11 11:25:20,11,25,20
-0.3144616,1.8083587,2.6865788,SLOW,3583521,1970-02-11 11:25:21,11,25,21
-0.14737844,0.0716809,-1.0752649,SLOW,3583521,1970-02-11 11:25:21,11,25,21
0.78604865,0.861578,1.1497183,SLOW,3583522,1970-02-11 11:25:22,11,25,22
-1.843416,0.042595267,0.339406,SLOW,3583523,1970-02-11 11:25:23,11,25,23
0.36266255,-0.34561568,-1.2172213,SLOW,3583523,1970-02-11 11:25:23,11,25,23
0.12725401,0.5076096,0.039785385,SLOW,3583524,1970-02-11 11:25:24,11,25,24
-0.041971326,-0.8839021,-0.20714474,SLOW,3583524,1970-02-11 11:25:24,11,25,24
-1.2358568,0.84286743,-0.60872936,SLOW,3583525,1970-02-11 11:25:25,11,25,25
-0.17884326,0.8103739,1.6163921,SLOW,3583525,1970-02-11 11:25:25,11,25,25
-0.7891491,-0.87130076,-0.08777332,SLOW,3583526,1970-02-11 11:25:26,11,25,26
-0.20232117,-0.55745494,-1.6002436,SLOW,3583526,1970-02-11 11:25:26,11,25,26
1.1392571,1.6537412,1.6345959,SLOW,3583527,1970-02-11 11:25:27,11,25,27
1.168727,1.4904318,1.3441114,SLOW,3583527,1970-02-11 11:25:27,11,25,27
0.44562876,0.84661055,0.029677391,SLOW,3583528,1970-02-11 11:25:28,11,25,28
0.864256,1.4066133,0.4457035,SLOW,3583529,1970-02-11 11:25:29,11,25,29
-0.27839994,-0.76088434,0.64631176,SLOW,3583529,1970-02-11 11:25:29,11,25,29
0.5356904,0.37780333,0.6406698,SLOW,3583530,1970-02-11 11:25:30,11,25,30
0.57131886,-1.6140176,-2.8857002,SLOW,3583530,1970-02-11 11:25:30,11,25,30
-1.0158219,-2.0697494,-3.2556634,SLOW,3583531,1970-02-11 11:25:31,11,25,31
-0.1527437,0.48721933,-0.42862797,SLOW,3583531,1970-02-11 11:25:31,11,25,31
-1.888032,-0.35824752,-0.9010868,SLOW,3583532,1970-02-11 11:25:32,11,25,32
-2.9335115,-2.8811076,-1.5088835,SLOW,3583532,1970-02-11 11:25:32,11,25,32
0.2977395,0.3245718,1.7360449,SLOW,3583533,1970-02-11 11:25:33,11,25,33
-0.6152625,-0.7279797,-1.9280305,SLOW,3583533,1970-02-11 11:25:33,11,25,33
0.9110527,0.6422153,1.2567396,SLOW,3583534,1970-02-11 11:25:34,11,25,34
0.21202421,1.2327431,0.001543045,SLOW,3583534,1970-02-11 11:25:34,11,25,34
-0.6627217,-0.31000936,-3.340671,SLOW,3583535,1970-02-11 11:25:35,11,25,35
0.76982486,0.86820924,0.4110756,SLOW,3583536,1970-02-11 11:25:36,11,25,36
-0.190629,0.3105248,-0.8229046,SLOW,3583536,1970-02-11 11:25:36,11,25,36
-0.21322012,0.44031784,0.3931408,SLOW,3583537,1970-02-11 11:25:37,11,25,37
-0.83423024,0.24516979,2.2336826,SLOW,3583537,1970-02-11 11:25:37,11,25,37
-0.29621387,-1.3953792,1.2104254,SLOW,3583538,1970-02-11 11:25:38,11,25,38
-0.059624195,-0.59247935,2.0027018,SLOW,3583538,1970-02-11 11:25:38,11,25,38
0.15355027,0.031665124,-0.60938835,SLOW,3583539,1970-02-11 11:25:39,11,25,39
0.27121353,0.06827855,-0.8811121,SLOW,3583539,1970-02-11 11:25:39,11,25,39
-0.07154906,-2.7007978,1.6986122,SLOW,3583540,1970-02-11 11:25:40,11,25,40
1.2518086,0.7453587,1.3954153,SLOW,3583540,1970-02-11 11:25:40,11,25,40
-0.38576198,-0.9793427,-0.9608736,SLOW,3583541,1970-02-11 11:25:41,11,25,41
0.74230707,-1.4086461,-0.5163698,SLOW,3583541,1970-02-11 11:25:41,11,25,41
-0.78390294,-0.78493595,-2.254681,SLOW,3583542,1970-02-11 11:25:42,11,25,42
1.1797827,0.1594083,0.8427143,SLOW,3583543,1970-02-11 11:25:43,11,25,43
0.7208046,-0.76530236,0.33050537,SLOW,3583543,1970-02-11 11:25:43,11,25,43
-0.023709178,-0.14807278,1.1768417,SLOW,3583544,1970-02-11 11:25:44,11,25,44
-0.38978958,-0.7040538,0.18428802,SLOW,3583544,1970-02-11 11:25:44,11,25,44
-1.0441494,-0.53011894,0.57879925,SLOW,3583545,1970-02-11 11:25:45,11,25,45
-0.49362242,1.0767595,0.3945036,SLOW,3583545,1970-02-11 11:25:45,11,25,45
-0.008026004,0.09265682,1.0375757,SLOW,3583546,1970-02-11 11:25:46,11,25,46
-0.21004248,0.41883174,-0.9728174,SLOW,3583546,1970-02-11 11:25:46,11,25,46
-0.36532438,0.024838597,-1.0767488,SLOW,3583547,1970-02-11 11:25:47,11,25,47
0.38551927,-0.6987497,-0.065787315,SLOW,3583547,1970-02-11 11:25:47,11,25,47
1.0000314,0.2260389,0.17528343,SLOW,3583548,1970-02-11 11:25:48,11,25,48
0.105562925,-1.0354006,-0.17517662,SLOW,3583548,1970-02-11 11:25:48,11,25,48
0.7634399,-0.026416421,-0.5944481,SLOW,3583549,1970-02-11 11:25:49,11,25,49
-0.4952662,0.014001131,0.06594753,SLOW,3583550,1970-02-11 11:25:50,11,25,50
-0.09598982,0.2698052,0.4603901,SLOW,3583550,1970-02-11 11:25:50,11,25,50
-0.22299802,0.7315769,-0.7684746,SLOW,3583551,1970-02-11 11:25:51,11,25,51
0.120639086,-0.14254272,-0.58191013,SLOW,3583551,1970-02-11 11:25:51,11,25,51
1.0391743,1.3111007,-0.84184074,SLOW,3583552,1970-02-11 11:25:52,11,25,52
0.93176556,2.627583,1.0578251,SLOW,3583552,1970-02-11 11:25:52,11,25,52
-0.045984745,-0.08256048,0.22621155,SLOW,3583553,1970-02-11 11:25:53,11,25,53
1.3591342,1.304664,0.25601292,SLOW,3583553,1970-02-11 11:25:53,11,25,53
-1.1679645,-0.6338307,-0.08828354,SLOW,3583554,1970-02-11 11:25:54,11,25,54
-0.36161363,-0.47618067,-1.3088684,SLOW,3583554,1970-02-11 11:25:54,11,25,54
1.1604888,-0.18605673,0.44764423,SLOW,3583555,1970-02-11 11:25:55,11,25,55
-0.2837819,-0.72414386,-0.28957558,SLOW,3583556,1970-02-11 11:25:56,11,25,56
-1.4477551,-0.60084677,1.295865,SLOW,3583556,1970-02-11 11:25:56,11,25,56
-0.25970757,-0.29773688,-0.07056332,SLOW,3583557,1970-02-11 11:25:57,11,25,57
0.47102666,-0.28516757,-0.11616039,SLOW,3583557,1970-02-11 11:25:57,11,25,57
-0.33064067,0.5436175,-1.5252295,SLOW,3583558,1970-02-11 11:25:58,11,25,58
0.10493541,-0.08492607,1.0092564,SLOW,3583558,1970-02-11 11:25:58,11,25,58
0.31201124,-0.061641276,-0.40834427,SLOW,3583559,1970-02-11 11:25:59,11,25,59
-1.1090558,-0.5795919,0.5008192,SLOW,3583559,1970-02-11 11:25:59,11,25,59
0.39551592,-0.4282617,0.83638,SLOW,3583560,1970-02-11 11:26:00,11,26,0
-1.0237617,-0.2668159,-0.10782623,SLOW,3583560,1970-02-11 11:26:00,11,26,0
-0.06348705,0.6696834,1.2004309,SLOW,3583561,1970-02-11 11:26:01,11,26,1
