ID,Lane,Speed,preceding_speed,time_gap,road_condition,label,timestamp
DR_10151,2,88,90,57.0,1,2,1361614589
DR_10151,2,80,88,10.0,1,2,1361614601
DR_10151,2,86,80,40.0,1,2,1361614641
DR_10151,2,79,86,18.0,1,2,1361614661
DR_10151,1,80,95,155.0,1,2,1361614684
DR_10151,1,77,80,1.0,1,2,1361614686
DR_10151,2,85,79,43.0,1,2,1361614704
DR_10151,2,76,85,62.0,1,2,1361614767
DR_10151,2,91,76,19.0,1,2,1361614787
DR_10151,2,93,91,52.0,1,2,1361614839
DR_10151,1,100,77,157.0,1,2,1361614844
DR_10151,2,101,93,126.0,1,2,1361614967
DR_10151,2,97,101,97.0,1,2,1361615064
DR_35898,1,100,100,569.0,1,1,1361615414
DR_35898,2,91,94,32.0,1,1,1361615421
DR_35898,1,99,100,9.0,1,1,1361615423
DR_35898,2,82,91,32.0,1,1,1361615454
DR_35898,2,76,82,29.0,1,1,1361615483
DR_35898,1,85,99,109.0,1,1,1361615533
DR_35898,2,93,76,67.0,1,1,1361615551
DR_35898,2,100,93,19.0,1,1,1361615571
DR_35898,1,79,85,50.0,1,1,1361615584
DR_35898,2,84,100,32.0,1,1,1361615603
DR_35898,2,84,84,27.0,1,1,1361615631
DR_35898,2,95,84,37.0,1,1,1361615669
DR_35898,1,95,79,111.0,1,1,1361615696
DR_35898,2,86,95,32.0,1,1,1361615702
DR_35898,2,85,86,22.0,1,1,1361615724
DR_35898,2,91,85,4.0,1,1,1361615729
DR_35898,2,84,91,33.0,1,1,1361615763
DR_35898,2,88,84,3.0,1,1,1361615767
DR_35898,2,87,88,2.0,1,1,1361615770
DR_35898,2,82,87,20.0,1,1,1361615791
DR_35898,2,96,82,11.0,1,1,1361615803
DR_35898,2,92,96,4.0,1,1,1361615808
DR_35898,2,86,92,10.0,1,1,1361615818
DR_35898,2,85,86,2.0,1,1,1361615821
DR_35898,2,92,85,47.0,1,1,1361615869
DR_35898,2,75,92,53.0,1,1,1361615923
DR_35898,2,85,75,43.0,1,1,1361615967
DR_35898,2,86,85,2.0,1,1,1361615970
DR_35898,1,77,95,303.0,1,1,1361615999
DR_35898,2,78,86,59.0,1,1,1361616030
DR_35898,2,91,78,7.0,1,1,1361616038
DR_35898,2,94,91,3.0,1,1,1361616042
DR_50733,1,85,77,300.0,1,2,1361616299
DR_50733,1,77,85,129.0,1,2,1361616430
DR_50733,1,109,77,90.0,1,2,1361616520
DR_50733,2,92,88,344.0,1,2,1361616621
DR_50733,2,77,92,49.0,1,2,1361616671
DR_50733,1,84,109,189.0,1,2,1361616710
DR_50733,2,88,77,53.0,1,2,1361616725
DR_50733,2,82,88,4.0,1,2,1361616730
DR_50733,1,107,84,22.0,1,2,1361616733
DR_50733,2,87,82,53.0,1,2,1361616783
DR_50733,2,94,87,18.0,1,2,1361616803
DR_50733,2,76,94,43.0,1,2,1361616847
DR_50733,2,80,76,4.0,1,2,1361616851
DR_50733,2,88,80,68.0,1,2,1361616920
DR_28915,2,81,82,139.0,1,2,1361617242
DR_28915,2,75,81,1.0,1,2,1361617244
DR_28915,2,81,75,1.0,1,2,1361617246
DR_28915,2,95,81,24.0,1,2,1361617271
DR_28915,2,96,95,155.0,1,2,1361617427
DR_28915,1,76,107,696.0,1,2,1361617430
DR_28915,1,83,76,145.0,1,2,1361617576
DR_28915,2,88,96,156.0,1,2,1361617583
DR_28915,2,90,88,22.0,1,2,1361617606
DR_28915,1,87,83,83.0,1,2,1361617660
DR_28915,1,77,87,39.0,1,2,1361617700
DR_28915,1,79,77,15.0,1,2,1361617716
DR_28915,2,81,90,123.0,1,2,1361617730
DR_28915,1,81,79,24.0,1,2,1361617740
DR_28915,2,79,81,37.0,1,2,1361617768
DR_28915,2,77,79,1.0,1,2,1361617770
DR_28915,2,74,77,31.0,1,2,1361617802
DR_58877,2,80,97,114.0,1,2,1361618114
DR_58877,2,86,80,3.0,1,2,1361618118
DR_58877,1,77,82,190.0,1,2,1361618154
DR_58877,2,86,86,65.0,1,2,1361618183
DR_58877,2,86,86,25.0,1,2,1361618209
DR_58877,1,87,77,68.0,1,2,1361618222
DR_58877,1,93,87,34.0,1,2,1361618257
DR_58877,2,95,86,135.0,1,2,1361618344
DR_58877,2,86,95,16.0,1,2,1361618361
DR_58877,2,86,86,2.0,1,2,1361618364
DR_58877,2,90,86,19.0,1,2,1361618384
DR_58877,2,88,90,8.0,1,2,1361618392
DR_58877,2,81,88,5.0,1,2,1361618398
DR_58877,2,60,81,41.0,1,2,1361618440
DR_58877,2,81,60,2.0,1,2,1361618443
DR_58877,2,81,81,21.0,1,2,1361618465
DR_58877,2,86,81,18.0,1,2,1361618483
DR_58877,2,86,86,1.0,1,2,1361618485
DR_58877,2,91,86,9.0,1,2,1361618495
DR_58877,1,91,93,269.0,1,2,1361618526
DR_58877,2,85,91,37.0,1,2,1361618533
DR_58877,1,79,91,17.0,1,2,1361618543
DR_58877,2,84,85,56.0,1,2,1361618589
DR_58877,2,99,84,43.0,1,2,1361618633
DR_58877,2,80,99,53.0,1,2,1361618687
DR_58877,2,88,80,10.0,1,2,1361618698
DR_58877,2,93,88,44.0,1,2,1361618742
DR_44369,2,91,62,169.0,1,2,1361619925
DR_44369,2,71,91,32.0,1,2,1361619958
DR_44369,2,83,71,18.0,1,2,1361619977
DR_44369,2,116,83,31.0,1,2,1361620009
DR_44369,2,91,116,25.0,1,2,1361620034
DR_44369,2,80,91,84.0,1,2,1361620119
DR_44369,2,80,80,1.0,1,2,1361620120
DR_44369,2,89,80,30.0,1,2,1361620151
DR_44369,1,80,82,336.0,1,2,1361620187
DR_44369,2,78,89,102.0,1,2,1361620254
DR_44369,2,86,78,34.0,1,2,1361620288
DR_44369,2,87,86,5.0,1,2,1361620294
DR_44369,2,84,87,21.0,1,2,1361620316
DR_44369,1,73,80,169.0,1,2,1361620357
DR_44369,2,89,84,86.0,1,2,1361620403
DR_44369,2,82,89,11.0,1,2,1361620414
DR_44369,2,83,82,2.0,1,2,1361620418
DR_44369,2,79,83,1.0,1,2,1361620419
DR_44369,1,92,73,94.0,1,2,1361620452
DR_44369,1,95,92,3.0,1,2,1361620455
DR_44369,2,100,79,113.0,1,2,1361620533
DR_44369,2,93,100,14.0,1,2,1361620549
DR_74515,2,80,82,81.0,1,2,1361621706
DR_74515,2,78,80,,1,2,1361621707
DR_74515,2,81,78,,1,2,1361621708
DR_74515,1,88,77,98.0,1,2,1361621722
DR_74515,2,101,81,43.0,1,2,1361621752
DR_74515,2,92,101,15.0,1,2,1361621767
DR_74515,2,83,92,19.0,1,2,1361621787
DR_74515,2,82,83,24.0,1,2,1361621812
DR_74515,1,87,88,157.0,1,2,1361621880
DR_74515,1,82,87,2.0,1,2,1361621883
DR_74515,1,88,82,25.0,1,2,1361621909
DR_74515,2,76,82,105.0,1,2,1361621917
DR_74515,2,89,76,65.0,1,2,1361621983
DR_74515,2,84,89,12.0,1,2,1361621996
DR_74515,2,85,84,1.0,1,2,1361621997
DR_74515,2,84,85,1.0,1,2,1361621998
DR_74515,2,87,84,3.0,1,2,1361622002
DR_74515,2,83,87,72.0,1,2,1361622075
DR_74515,1,81,88,208.0,1,2,1361622117
DR_74515,2,88,83,43.0,1,2,1361622119
DR_74515,2,84,88,1.0,1,2,1361622121
DR_74515,2,106,84,35.0,1,2,1361622156
DR_74515,2,80,106,7.0,1,2,1361622164
DR_74515,1,86,81,52.0,1,2,1361622170
DR_74515,2,89,80,66.0,1,2,1361622230
DR_74515,1,93,86,130.0,1,2,1361622300
DR_74515,2,99,89,109.0,1,2,1361622341
DR_74515,2,90,99,4.0,1,2,1361622345
DR_34742,2,96,87,112.0,1,2,1361622647
DR_34742,1,84,73,74.0,1,2,1361622659
DR_34742,1,83,84,1.0,1,2,1361622660
DR_34742,2,89,96,87.0,1,2,1361622735
DR_34742,2,93,89,44.0,1,2,1361622780
DR_34742,2,86,93,26.0,1,2,1361622806
DR_34742,1,81,83,210.0,1,2,1361622871
DR_34742,1,89,81,15.0,1,2,1361622887
DR_34742,2,88,86,167.0,1,2,1361622974
DR_34742,1,78,89,103.0,1,2,1361622991
DR_34742,2,85,88,16.0,1,2,1361622992
DR_34742,1,102,78,7.0,1,2,1361622999
DR_34742,2,83,85,23.0,1,2,1361623015
DR_34742,2,88,83,91.0,1,2,1361623106
DR_34742,1,81,102,130.0,1,2,1361623130
DR_34742,2,81,88,54.0,1,2,1361623161
DR_34742,1,81,81,61.0,1,2,1361623191
DR_34742,2,79,81,80.0,1,2,1361623241
DR_19968,1,87,81,106.0,1,2,1361623558
DR_19968,2,93,85,76.0,1,2,1361623564
DR_19968,1,79,87,78.0,1,2,1361623637
DR_19968,2,87,93,93.0,1,2,1361623658
DR_19968,2,89,87,1.0,1,2,1361623660
DR_19968,2,87,89,9.0,1,2,1361623670
DR_19968,1,83,79,126.0,1,2,1361623764
DR_19968,1,86,83,2.0,1,2,1361623767
DR_19968,2,96,87,150.0,1,2,1361623820
DR_19968,1,76,86,147.0,1,2,1361623914
DR_19968,2,105,96,181.0,1,2,1361624002
DR_19968,1,90,76,194.0,1,2,1361624109
DR_19968,1,76,90,24.0,1,2,1361624134
DR_61199,2,79,83,58.0,1,2,1361624399
DR_61199,1,82,78,137.0,1,2,1361624441
DR_61199,1,78,82,,1,2,1361624442
DR_61199,1,90,78,39.0,1,2,1361624481
DR_61199,1,81,90,27.0,1,2,1361624509
DR_61199,1,83,81,2.0,1,2,1361624512
DR_61199,2,79,79,121.0,1,2,1361624521
DR_61199,2,82,79,1.0,1,2,1361624523
DR_61199,2,79,82,23.0,1,2,1361624547
DR_61199,2,93,79,12.0,1,2,1361624559
DR_61199,2,91,93,2.0,1,2,1361624562
DR_61199,2,91,91,69.0,1,2,1361624632
DR_61199,2,90,91,57.0,1,2,1361624690
DR_61199,2,87,90,1.0,1,2,1361624691
DR_61199,1,87,83,214.0,1,2,1361624727
DR_61199,1,71,87,3.0,1,2,1361624731
DR_61199,2,98,87,71.0,1,2,1361624762
DR_61199,2,93,98,143.0,1,2,1361624906
DR_61199,2,95,93,13.0,1,2,1361624920
DR_61199,2,89,95,108.0,1,2,1361625029
DR_61199,2,88,89,1.0,1,2,1361625031
DR_61199,2,101,88,3.0,1,2,1361625034
DR_63950,2,93,85,209.0,1,2,1361625410
DR_63950,1,78,82,364.0,1,2,1361625487
DR_63950,2,94,93,170.0,1,2,1361625581
DR_63950,2,92,94,15.0,1,2,1361625596
DR_63950,1,85,78,109.0,1,2,1361625597
DR_63950,1,79,85,30.0,1,2,1361625628
DR_63950,1,77,79,1.0,1,2,1361625630
DR_63950,1,73,77,2.0,1,2,1361625633
DR_63950,1,80,73,2.0,1,2,1361625636
DR_63950,1,88,80,1.0,1,2,1361625638
DR_63950,1,79,88,7.0,1,2,1361625646
DR_63950,1,90,79,14.0,1,2,1361625660
DR_63950,1,80,90,13.0,1,2,1361625674
DR_63950,1,77,80,43.0,1,2,1361625718
DR_63950,2,82,92,139.0,1,2,1361625736
DR_63950,1,82,77,29.0,1,2,1361625747
DR_63950,2,86,82,22.0,1,2,1361625758
DR_63950,2,105,86,120.0,1,2,1361625879
DR_63950,1,74,82,140.0,1,2,1361625887
DR_63950,1,73,74,9.0,1,2,1361625897
DR_63950,1,72,73,3.0,1,2,1361625901
DR_13566,2,83,80,201.0,1,1,1361628134
DR_13566,2,86,83,20.0,1,1,1361628155
DR_13566,2,76,86,61.0,1,1,1361628217
DR_13566,2,79,76,11.0,1,1,1361628229
DR_13566,2,83,79,124.0,1,1,1361628354
DR_13566,2,82,83,1.0,1,1,1361628356
DR_13566,1,65,75,412.0,1,1,1361628378
DR_13566,2,95,82,31.0,1,1,1361628387
DR_13566,1,87,65,149.0,1,1,1361628528
DR_13566,1,80,87,49.0,1,1,1361628578
DR_13566,1,77,80,2.0,1,1,1361628582
DR_13566,1,79,77,1.0,1,1,1361628584
DR_13566,1,78,79,1.0,1,1,1361628586
DR_13566,1,81,78,1.0,1,1,1361628588
DR_41595,1,86,78,117.0,1,2,1361633399
DR_41595,2,83,109,158.0,1,2,1361633514
DR_41595,2,89,83,2.0,1,2,1361633516
DR_41595,2,93,89,11.0,1,2,1361633528
DR_41595,2,92,93,2.0,1,2,1361633530
DR_41595,2,102,92,11.0,1,2,1361633542
DR_41595,1,85,86,144.0,1,2,1361633544
DR_41595,1,85,85,1.0,1,2,1361633546
DR_41595,1,87,85,3.0,1,2,1361633549
DR_41595,1,89,87,2.0,1,2,1361633551
DR_41595,1,88,89,5.0,1,2,1361633558
DR_41595,2,102,102,90.0,1,2,1361633632
DR_41595,2,82,102,6.0,1,2,1361633639
DR_41595,1,87,88,122.0,1,2,1361633681
DR_41595,1,73,87,24.0,1,2,1361633706
DR_41595,1,79,73,1.0,1,2,1361633707
DR_41595,1,82,79,4.0,1,2,1361633712
DR_41595,1,78,82,1.0,1,2,1361633714
DR_41595,2,88,82,104.0,1,2,1361633743
DR_41595,1,91,78,70.0,1,2,1361633784
DR_41595,1,90,91,1.0,1,2,1361633786
DR_41595,1,95,90,3.0,1,2,1361633790
DR_41595,1,101,95,6.0,1,2,1361633797
DR_41595,2,97,88,113.0,1,2,1361633857
DR_41595,2,95,97,1.0,1,2,1361633859
DR_41595,1,83,101,190.0,1,2,1361633987
DR_33386,1,87,77,107.0,1,2,1361639777
DR_33386,1,79,87,102.0,1,2,1361639880
DR_33386,1,78,79,11.0,1,2,1361639891
DR_33386,1,79,78,3.0,1,2,1361639895
DR_33386,2,124,95,536.0,1,2,1361640017
DR_33386,1,83,79,194.0,1,2,1361640089
DR_33386,1,78,83,9.0,1,2,1361640100
DR_33386,1,53,78,48.0,1,2,1361640148
DR_33386,1,83,53,12.0,1,2,1361640161
DR_33386,1,81,83,99.0,1,2,1361640261
DR_33386,1,86,81,47.0,1,2,1361640309
DR_33386,1,88,86,2.0,1,2,1361640312
DR_33386,1,77,88,14.0,1,2,1361640326
DR_33386,1,76,77,1.0,1,2,1361640328
DR_10164,1,75,84,57.0,1,2,1361642451
DR_10164,2,71,95,357.0,1,2,1361642472
DR_10164,1,78,75,164.0,1,2,1361642615
DR_10164,1,87,78,5.0,1,2,1361642621
DR_10164,1,85,87,3.0,1,2,1361642625
DR_10164,1,88,85,45.0,1,2,1361642671
DR_10164,2,83,71,243.0,1,2,1361642716
DR_10164,1,75,88,48.0,1,2,1361642719
DR_10164,1,74,75,7.0,1,2,1361642727
DR_10164,1,79,74,12.0,1,2,1361642739
DR_10164,1,76,79,9.0,1,2,1361642749
DR_10164,1,87,76,7.0,1,2,1361642757
DR_10164,1,77,87,97.0,1,2,1361642854
DR_10164,1,84,77,32.0,1,2,1361642887
DR_10164,1,82,84,68.0,1,2,1361642956
DR_10164,1,71,82,11.0,1,2,1361642968
DR_10164,1,83,71,21.0,1,2,1361642989
DR_10164,1,76,83,2.0,1,2,1361642992
DR_10164,1,70,76,37.0,1,2,1361643030
DR_10164,1,74,70,2.0,1,2,1361643032
DR_10164,1,79,74,12.0,1,2,1361643045
DR_10164,1,77,79,,1,2,1361643046
DR_71155,2,85,91,336.0,1,2,1361645096
DR_71155,1,79,83,60.0,1,2,1361645149
DR_71155,1,87,79,31.0,1,2,1361645181
DR_71155,1,70,87,99.0,1,2,1361645280
DR_71155,1,93,70,27.0,1,2,1361645308
DR_71155,2,87,85,220.0,1,2,1361645317
DR_71155,1,81,93,17.0,1,2,1361645326
DR_71155,1,82,81,172.0,1,2,1361645499
DR_71155,1,75,82,16.0,1,2,1361645515
DR_71155,1,75,75,28.0,1,2,1361645544
DR_71155,1,81,75,1.0,1,2,1361645545
DR_71155,1,79,81,,1,2,1361645547
DR_71155,1,71,79,92.0,1,2,1361645640
DR_71155,1,72,71,4.0,1,2,1361645645
DR_71155,1,75,72,2.0,1,2,1361645648
DR_71155,1,70,75,3.0,1,2,1361645652
DR_71155,1,71,70,2.0,1,2,1361645654
DR_71155,1,82,71,20.0,1,2,1361645675
DR_71155,2,77,87,420.0,1,2,1361645737
DR_71155,2,77,77,3.0,1,2,1361645741
DR_71155,1,82,82,70.0,1,2,1361645746
DR_71112,1,79,79,227.0,1,2,1361650673
DR_71112,1,100,79,20.0,1,2,1361650694
DR_71112,1,77,100,34.0,1,2,1361650728
DR_71112,1,101,77,187.0,1,2,1361650916
DR_71112,1,86,101,32.0,1,2,1361650949
DR_71112,1,77,86,31.0,1,2,1361650980
DR_71112,1,81,77,42.0,1,2,1361651023
DR_71112,1,76,81,5.0,1,2,1361651029
DR_71112,1,84,76,71.0,1,2,1361651100
DR_71112,1,101,84,19.0,1,2,1361651120
DR_71112,1,97,101,18.0,1,2,1361651138
DR_31572,1,76,81,171.0,1,2,1361652303
DR_31572,1,75,76,116.0,1,2,1361652419
DR_31572,1,79,75,18.0,1,2,1361652438
DR_31572,1,79,79,44.0,1,2,1361652483
DR_31572,1,77,79,427.0,1,2,1361652911
DR_13647,2,79,81,203.0,1,2,1361653252
DR_13647,1,77,79,431.0,1,2,1361653464
DR_13647,1,75,77,63.0,1,2,1361653527
DR_13647,1,76,75,4.0,1,2,1361653533
DR_13647,1,78,76,27.0,1,2,1361653560
DR_13647,1,99,78,239.0,1,2,1361653800
DR_13647,2,83,79,562.0,1,2,1361653814
DR_24930,2,80,126,397.0,1,2,1361654253
DR_24930,1,81,99,519.0,1,2,1361654319
DR_24930,1,88,81,13.0,1,2,1361654333
DR_24930,2,77,80,254.0,1,2,1361654508
DR_24930,2,77,77,6.0,1,2,1361654514
DR_24930,1,79,88,243.0,1,2,1361654577
DR_32168,1,84,69,382.0,1,2,1361655898
DR_32168,1,83,84,111.0,1,2,1361656010
DR_32168,1,82,83,1.0,1,2,1361656012
DR_32168,1,79,82,3.0,1,2,1361656016
DR_32168,2,41,81,475.0,1,2,1361656073
DR_30554,1,81,76,481.0,1,2,1361660585
DR_30554,2,108,100,598.0,1,2,1361660588
DR_30554,1,81,81,2.0,1,2,1361660589
DR_55980,2,80,66,253.0,1,2,1361663158
DR_55980,1,61,70,864.0,1,2,1361663472
DR_40282,1,86,66,442.0,1,2,1361666101
DR_40282,1,75,86,126.0,1,2,1361666227
DR_53045,1,72,78,78.0,1,1,1361673044
DR_53045,1,72,72,315.0,1,1,1361673360
DR_37819,1,70,75,646.0,1,2,1361676890
DR_37819,1,51,70,154.0,1,2,1361677045
DR_4654,1,84,51,800.0,1,2,1361677846
DR_4654,1,105,85,1289.0,1,2,1361681429
DR_4654,2,95,76,1289.0,1,2,1361683433
DR_23410,1,76,105,1289.0,1,2,1361685600
DR_23410,2,70,95,1289.0,1,2,1361685889
DR_47144,1,83,76,1037.0,1,2,1361686638
DR_47144,2,73,70,962.0,1,2,1361686852
DR_50255,1,78,93,352.0,1,1,1361692028
DR_50255,2,71,86,750.0,1,1,1361692297
DR_36831,2,87,79,355.0,1,2,1361695701
DR_36831,2,78,87,10.0,1,2,1361695711
DR_36831,2,82,78,3.0,1,2,1361695715
DR_36831,1,98,90,954.0,1,2,1361695858
DR_36831,1,90,98,6.0,1,2,1361695864
DR_36831,1,91,90,1.0,1,2,1361695866
DR_36831,1,92,91,1.0,1,2,1361695868
DR_36831,2,78,82,339.0,1,2,1361696055
DR_36831,2,80,78,2.0,1,2,1361696058
DR_36831,2,75,80,74.0,1,2,1361696133
DR_59147,2,86,85,285.0,1,2,1361696576
DR_59147,2,75,86,125.0,1,2,1361696702
DR_59147,1,76,79,451.0,1,2,1361696794
DR_63620,1,84,119,196.0,1,2,1361700065
DR_63620,1,94,84,69.0,1,2,1361700135
DR_63620,2,88,85,478.0,1,2,1361700466
DR_63620,2,85,88,2.0,1,2,1361700469
DR_63620,2,90,85,4.0,1,2,1361700473
DR_63620,2,83,90,2.0,1,2,1361700476
DR_63620,1,76,94,443.0,1,2,1361700578
DR_63620,2,69,83,154.0,1,2,1361700630
DR_5045,2,86,97,46.0,1,2,1361700941
DR_5045,2,83,86,2.0,1,2,1361700944
DR_5045,1,86,95,271.0,1,2,1361700968
DR_5045,1,100,86,196.0,1,2,1361701165
DR_5045,2,96,83,316.0,1,2,1361701261
DR_5045,2,78,96,70.0,1,2,1361701331
DR_5045,2,92,78,122.0,1,2,1361701454
DR_5045,1,91,100,313.0,1,2,1361701479
DR_52706,2,98,98,51.0,1,2,1361702726
DR_52706,2,99,98,8.0,1,2,1361702734
DR_52706,1,88,93,329.0,1,2,1361702864
DR_52706,2,80,99,136.0,1,2,1361702871
DR_52706,2,78,80,3.0,1,2,1361702875
DR_52706,1,92,88,38.0,1,2,1361702903
DR_52706,2,101,78,102.0,1,2,1361702978
DR_52706,2,81,101,33.0,1,2,1361703012
DR_52706,2,87,81,43.0,1,2,1361703055
DR_52706,2,77,87,7.0,1,2,1361703062
DR_52706,2,82,77,5.0,1,2,1361703069
DR_52706,2,76,82,92.0,1,2,1361703162
DR_52706,2,70,76,3.0,1,2,1361703165
DR_52706,1,99,92,274.0,1,2,1361703178
DR_52706,2,94,70,157.0,1,2,1361703323
DR_4173,2,88,86,4.0,1,2,1361703599
DR_4173,2,99,88,29.0,1,2,1361703629
DR_4173,2,101,99,2.0,1,2,1361703632
DR_4173,2,97,101,98.0,1,2,1361703731
DR_4173,2,87,97,31.0,1,2,1361703762
DR_4173,2,108,87,151.0,1,2,1361703914
DR_4173,1,85,99,739.0,1,2,1361703917
DR_4173,1,90,85,2.0,1,2,1361703920
DR_4173,1,86,90,24.0,1,2,1361703944
DR_4173,2,87,108,69.0,1,2,1361703983
DR_4173,2,81,87,154.0,1,2,1361704138
DR_4173,2,76,81,3.0,1,2,1361704142
DR_4173,2,83,76,52.0,1,2,1361704195
DR_4173,2,79,83,4.0,1,2,1361704199
DR_15234,1,83,86,566.0,1,2,1361704511
DR_15234,1,85,83,3.0,1,2,1361704515
DR_15234,2,91,84,35.0,1,2,1361704519
DR_15234,2,93,91,1.0,1,2,1361704521
DR_15234,1,87,85,8.0,1,2,1361704523
DR_15234,2,84,93,71.0,1,2,1361704593
DR_15234,2,96,84,10.0,1,2,1361704604
DR_15234,2,84,96,35.0,1,2,1361704640
DR_15234,2,82,84,6.0,1,2,1361704648
DR_15234,2,87,82,29.0,1,2,1361704678
DR_15234,2,86,87,2.0,1,2,1361704681
DR_15234,2,88,86,2.0,1,2,1361704683
DR_15234,2,83,88,28.0,1,2,1361704712
DR_15234,2,85,83,3.0,1,2,1361704716
DR_15234,2,88,85,26.0,1,2,1361704742
DR_15234,2,81,88,18.0,1,2,1361704761
DR_15234,2,85,81,76.0,1,2,1361704837
DR_15234,2,88,85,3.0,1,2,1361704841
DR_15234,2,80,88,5.0,1,2,1361704846
DR_15234,2,105,80,6.0,1,2,1361704853
DR_15234,2,90,105,29.0,1,2,1361704883
DR_15234,1,81,87,477.0,1,2,1361705002
DR_15234,2,91,90,130.0,1,2,1361705013
DR_15234,2,92,91,42.0,1,2,1361705055
DR_15234,2,90,92,15.0,1,2,1361705071
DR_15234,2,78,90,18.0,1,2,1361705090
DR_15234,2,74,78,27.0,1,2,1361705117
DR_15234,2,107,74,16.0,1,2,1361705134
DR_69606,2,73,80,206.0,1,2,1361705582
DR_69606,2,93,73,13.0,1,2,1361705595
DR_69606,2,93,93,93.0,1,2,1361705689
DR_69606,2,91,93,1.0,1,2,1361705691
DR_69606,2,96,91,5.0,1,2,1361705696
DR_69606,2,98,96,7.0,1,2,1361705704
DR_69606,2,64,98,42.0,1,2,1361705747
DR_69606,1,86,77,490.0,1,2,1361705759
DR_69606,1,87,86,5.0,1,2,1361705765
DR_69606,1,86,87,23.0,1,2,1361705789
DR_69606,2,63,64,51.0,1,2,1361705798
DR_69606,1,72,86,18.0,1,2,1361705808
DR_69606,2,102,63,59.0,1,2,1361705858
DR_69606,2,112,102,33.0,1,2,1361705891
DR_69606,2,79,112,100.0,1,2,1361705992
DR_69606,2,78,79,32.0,1,2,1361706025
DR_69606,2,85,78,3.0,1,2,1361706028
DR_69606,2,84,85,4.0,1,2,1361706034
DR_69606,1,62,72,231.0,1,2,1361706039
DR_69606,2,86,84,6.0,1,2,1361706040
DR_59513,2,108,90,14.0,1,2,1361706306
DR_59513,1,77,92,38.0,1,2,1361706324
DR_59513,2,95,108,34.0,1,2,1361706341
DR_59513,2,86,95,102.0,1,2,1361706444
DR_59513,2,88,86,10.0,1,2,1361706454
DR_59513,1,77,77,137.0,1,2,1361706462
DR_59513,2,105,88,48.0,1,2,1361706503
DR_59513,1,83,77,56.0,1,2,1361706518
DR_59513,2,99,105,15.0,1,2,1361706519
DR_59513,1,75,83,2.0,1,2,1361706521
DR_59513,1,80,75,132.0,1,2,1361706654
DR_59513,2,92,99,207.0,1,2,1361706726
DR_59513,2,84,92,9.0,1,2,1361706736
DR_59513,1,83,80,92.0,1,2,1361706747
DR_59513,1,84,83,18.0,1,2,1361706766
DR_59513,2,92,84,80.0,1,2,1361706817
DR_59513,2,82,92,5.0,1,2,1361706823
DR_59513,2,98,82,14.0,1,2,1361706838
DR_59513,1,91,84,109.0,1,2,1361706876
DR_59513,1,79,91,12.0,1,2,1361706889
DR_59513,2,89,98,63.0,1,2,1361706901
DR_59513,2,92,89,3.0,1,2,1361706905
DR_59513,2,93,92,15.0,1,2,1361706920
DR_22796,1,82,87,36.0,1,2,1361708123
DR_22796,2,78,91,164.0,1,2,1361708132
DR_22796,2,81,78,,1,2,1361708133
DR_22796,2,107,81,27.0,1,2,1361708161
DR_22796,1,90,82,70.0,1,2,1361708194
DR_22796,2,77,107,127.0,1,2,1361708288
DR_22796,2,82,77,78.0,1,2,1361708367
DR_22796,2,83,82,16.0,1,2,1361708384
DR_22796,2,82,83,39.0,1,2,1361708424
DR_22796,2,79,82,46.0,1,2,1361708471
DR_22796,2,81,79,18.0,1,2,1361708490
DR_22796,2,85,81,71.0,1,2,1361708562
DR_22796,1,80,90,398.0,1,2,1361708592
DR_22796,1,78,80,8.0,1,2,1361708601
DR_22796,1,82,78,2.0,1,2,1361708604
DR_22796,2,79,85,91.0,1,2,1361708653
DR_22796,1,79,82,56.0,1,2,1361708660
DR_22796,2,81,79,17.0,1,2,1361708670
DR_22796,2,83,81,1.0,1,2,1361708672
DR_22796,2,83,83,2.0,1,2,1361708674
DR_22796,1,82,79,26.0,1,2,1361708687
DR_22796,1,85,82,1.0,1,2,1361708689
DR_22796,1,88,85,2.0,1,2,1361708692
DR_22796,1,81,88,2.0,1,2,1361708694
DR_22796,1,84,81,1.0,1,2,1361708696
DR_22796,1,84,84,2.0,1,2,1361708699
DR_22796,1,86,84,4.0,1,2,1361708703
DR_22796,1,83,86,7.0,1,2,1361708711
DR_22796,1,81,83,2.0,1,2,1361708714
DR_22796,1,79,81,2.0,1,2,1361708716
DR_22796,1,80,79,1.0,1,2,1361708718
DR_22796,1,81,80,1.0,1,2,1361708720
DR_22796,1,84,81,9.0,1,2,1361708729
DR_17902,1,88,75,6.0,1,2,1361708996
DR_17902,1,88,88,1.0,1,2,1361708998
DR_17902,2,85,82,45.0,1,2,1361709012
DR_17902,2,81,85,58.0,1,2,1361709070
DR_17902,2,96,81,1.0,1,2,1361709073
DR_17902,2,81,96,54.0,1,2,1361709127
DR_17902,2,82,81,2.0,1,2,1361709130
DR_17902,2,87,82,16.0,1,2,1361709147
DR_17902,2,87,87,9.0,1,2,1361709157
DR_17902,1,90,88,174.0,1,2,1361709172
DR_17902,2,94,87,19.0,1,2,1361709176
DR_17902,2,90,94,18.0,1,2,1361709195
DR_17902,1,85,90,46.0,1,2,1361709219
DR_17902,2,92,90,79.0,1,2,1361709275
DR_17902,2,97,92,52.0,1,2,1361709327
DR_17902,2,95,97,7.0,1,2,1361709335
DR_17902,2,93,95,17.0,1,2,1361709353
DR_17902,2,97,93,6.0,1,2,1361709359
DR_17902,1,101,85,184.0,1,2,1361709404
