ID,Lane,Speed,preceding_speed,time_gap,road_condition,timestamp
DR_5968,1,65,70,315.0,3,1360088462
DR_5968,1,66,65,4.0,3,1360088468
DR_5968,1,64,66,3.0,3,1360088472
DR_5968,1,61,64,4.0,3,1360088477
DR_50461,1,87,86,245.0,3,1360092674
DR_50461,1,83,87,69.0,3,1360092743
DR_50461,2,61,80,338.0,3,1360092781
DR_50461,1,59,83,42.0,3,1360092786
DR_50461,2,74,61,80.0,3,1360092862
DR_50461,2,80,74,200.0,3,1360093064
DR_50461,2,80,80,117.0,3,1360093182
DR_50461,1,71,59,395.0,3,1360093183
DR_50461,2,78,80,11.0,3,1360093194
DR_50461,1,78,71,12.0,3,1360093195
DR_50461,1,78,78,,3,1360093196
DR_41068,1,65,81,192.0,3,1360093567
DR_41068,1,85,65,45.0,3,1360093614
DR_41068,1,67,85,209.0,3,1360093824
DR_41068,2,71,78,412.0,3,1360093847
DR_41068,2,67,71,19.0,3,1360093867
DR_41068,2,70,67,28.0,3,1360093897
DR_41068,2,83,70,47.0,3,1360093945
DR_41068,1,83,67,119.0,3,1360093946
DR_41068,1,71,83,90.0,3,1360094036
DR_59423,1,80,87,255.0,3,1360096378
DR_59423,1,73,80,73.0,3,1360096452
DR_59423,1,79,73,18.0,3,1360096471
DR_59423,2,81,84,601.0,3,1360096493
DR_59423,2,79,81,4.0,3,1360096498
DR_59423,2,76,79,32.0,3,1360096532
DR_56928,1,59,74,202.0,3,1360099045
DR_56928,1,59,59,268.0,3,1360099314
DR_56928,1,78,59,230.0,3,1360099545
DR_20553,2,69,69,450.0,3,1360105290
DR_20553,2,87,69,282.0,3,1360105574
DR_20553,2,85,87,15.0,3,1360105589
DR_61972,1,101,61,1046.0,3,1360105626
DR_61972,2,79,85,1073.0,3,1360106664
DR_38889,1,83,71,1128.0,3,1360107078
DR_38889,2,79,96,497.0,3,1360107255
DR_38889,1,87,83,383.0,3,1360107462
DR_38889,2,85,79,347.0,3,1360107604
DR_38889,1,83,87,141.0,3,1360107605
DR_11364,1,84,78,148.0,3,1360108826
DR_11364,2,69,77,150.0,3,1360108874
DR_11364,2,79,69,180.0,3,1360109056
DR_11364,1,70,84,304.0,3,1360109131
DR_5706,2,90,79,981.0,3,1360110038
DR_5706,2,92,90,210.0,3,1360110249
DR_65062,1,74,74,751.0,3,1360111244
DR_65062,1,54,74,476.0,3,1360111722
DR_66429,1,82,88,230.0,3,1360113403
DR_66429,1,89,82,64.0,3,1360113468
DR_66429,2,68,79,882.0,3,1360113598
DR_25795,1,80,80,47.0,4,1360114846
DR_25795,1,71,80,511.0,4,1360115358
DR_72458,2,69,60,691.0,4,1360117211
DR_72458,1,76,78,774.0,4,1360117461
DR_48502,1,78,84,297.0,4,1360118963
DR_48502,1,64,78,70.0,4,1360119034
DR_48502,1,80,64,17.0,4,1360119052
DR_48502,2,72,75,992.0,4,1360119330
DR_57049,2,79,72,723.0,4,1360120054
DR_57049,1,79,80,1000.0,4,1360120055
DR_57049,1,74,79,165.0,4,1360120220
DR_62176,2,88,56,1123.0,4,1360122707
DR_62176,2,70,88,24.0,4,1360122732
DR_62176,1,79,55,551.0,4,1360122747
DR_62176,2,79,70,14.0,4,1360122748
DR_62176,2,79,79,,4,1360122749
DR_65319,1,58,78,614.0,4,1360124358
DR_65319,1,85,58,17.0,4,1360124376
DR_65319,2,86,80,704.0,4,1360124442
DR_60586,1,58,84,1078.0,4,1360136034
DR_60586,2,80,78,750.0,4,1360136037
DR_60586,2,87,80,10.0,4,1360136048
DR_60586,2,88,87,17.0,4,1360136065
DR_60586,1,75,58,55.0,4,1360136090
DR_60586,2,68,88,147.0,4,1360136213
DR_60586,2,87,68,211.0,4,1360136425
DR_23590,1,61,77,282.0,2,1360138645
DR_23590,1,77,61,107.0,2,1360138752
DR_23590,2,81,69,375.0,2,1360138777
DR_23590,1,85,77,74.0,2,1360138827
DR_23590,1,90,85,3.0,2,1360138831
DR_23590,1,85,90,106.0,2,1360138938
DR_23590,1,82,85,60.0,2,1360138998
DR_23590,1,83,82,7.0,2,1360139007
DR_23590,2,66,81,309.0,2,1360139087
DR_45416,1,81,85,396.0,2,1360139672
DR_45416,2,87,66,485.0,2,1360139756
DR_45416,1,83,81,116.0,2,1360139789
DR_45416,1,80,83,5.0,2,1360139795
DR_45416,1,78,80,6.0,2,1360139803
DR_45416,1,86,78,15.0,2,1360139819
DR_45416,1,89,86,9.0,2,1360139830
DR_45416,2,89,87,73.0,2,1360139831
DR_45416,1,72,89,183.0,2,1360140014
DR_45416,1,73,72,3.0,2,1360140019
DR_42124,1,80,81,510.0,2,1360141530
DR_42124,1,83,80,10.0,2,1360141542
DR_42124,2,72,81,390.0,2,1360141552
DR_42124,2,81,72,3.0,2,1360141556
DR_42124,1,80,83,14.0,2,1360141558
DR_42124,1,85,80,70.0,2,1360141629
DR_42124,1,79,85,91.0,2,1360141721
DR_67243,2,82,84,209.0,2,1360143094
DR_67243,1,78,74,166.0,2,1360143129
DR_67243,1,78,78,2.0,2,1360143132
DR_67243,1,68,78,64.0,2,1360143197
DR_67243,1,71,68,3.0,2,1360143201
DR_67243,1,64,71,260.0,2,1360143463
DR_67243,1,76,64,93.0,2,1360143557
DR_33707,2,65,82,928.0,2,1360144023
DR_33707,1,76,71,307.0,2,1360144075
DR_33707,1,79,76,17.0,2,1360144093
DR_33707,1,79,79,51.0,2,1360144145
DR_33707,1,80,79,8.0,2,1360144154
DR_33707,1,75,80,11.0,2,1360144167
DR_33707,2,80,65,168.0,2,1360144192
DR_33707,2,78,80,27.0,2,1360144220
DR_33707,1,77,75,57.0,2,1360144225
DR_33707,2,87,78,27.0,2,1360144248
DR_33707,2,87,87,6.0,2,1360144255
DR_33707,1,75,77,117.0,2,1360144342
DR_33707,1,91,75,87.0,2,1360144430
DR_57506,1,89,88,334.0,2,1360153913
DR_57506,2,89,71,197.0,2,1360153929
DR_57506,2,85,89,11.0,2,1360153942
DR_57506,1,72,89,129.0,2,1360154043
DR_57506,1,84,72,25.0,2,1360154069
DR_57506,2,81,85,170.0,2,1360154113
DR_57506,1,79,84,57.0,2,1360154127
DR_57506,1,75,79,2.0,2,1360154130
DR_57506,2,76,81,93.0,2,1360154206
DR_57506,2,79,76,10.0,2,1360154218
DR_57506,2,81,79,1.0,2,1360154219
DR_69065,1,86,80,222.0,2,1360163701
DR_69065,2,73,97,54.0,2,1360163738
DR_69065,2,96,73,48.0,2,1360163786
DR_69065,2,80,96,98.0,2,1360163885
DR_69065,1,87,86,199.0,2,1360163900
DR_69065,2,85,80,31.0,2,1360163918
DR_69065,2,86,85,5.0,2,1360163924
DR_69065,2,83,86,122.0,2,1360164047
DR_69065,2,106,83,59.0,2,1360164107
DR_69065,1,61,87,248.0,2,1360164149
DR_69065,2,82,106,47.0,2,1360164154
DR_69065,1,66,61,17.0,2,1360164167
DR_69065,1,66,66,76.0,2,1360164244
DR_69065,1,83,66,12.0,2,1360164256
DR_69065,1,61,83,26.0,2,1360164283
DR_69065,2,85,82,172.0,2,1360164327
DR_64070,2,85,85,381.0,2,1360164709
DR_64070,2,83,85,23.0,2,1360164733
DR_64070,1,86,61,467.0,2,1360164751
DR_64070,2,86,83,109.0,2,1360164843
DR_64070,2,109,86,37.0,2,1360164881
DR_64070,2,86,109,58.0,2,1360164940
DR_64070,2,91,86,9.0,2,1360164949
DR_64070,1,75,86,209.0,2,1360164960
DR_64070,1,72,75,53.0,2,1360165015
DR_64070,1,90,72,22.0,2,1360165038
DR_64070,1,76,90,7.0,2,1360165045
DR_64070,1,80,76,47.0,2,1360165094
DR_64070,2,90,91,255.0,2,1360165205
DR_64070,2,93,90,3.0,2,1360165210
DR_64070,2,86,93,8.0,2,1360165219
DR_57898,2,84,75,277.0,2,1360166491
DR_57898,2,75,84,171.0,2,1360166662
DR_57898,1,80,103,565.0,2,1360166714
DR_57898,2,95,75,53.0,2,1360166716
DR_57898,1,78,80,150.0,2,1360166865
DR_57898,1,77,78,2.0,2,1360166867
DR_57898,2,81,95,166.0,2,1360166882
DR_57898,2,82,81,5.0,2,1360166889
DR_57898,2,86,82,1.0,2,1360166891
DR_57898,2,91,86,6.0,2,1360166898
DR_57898,2,83,91,31.0,2,1360166929
DR_57898,2,84,83,5.0,2,1360166935
DR_57898,2,83,84,6.0,2,1360166942
DR_57898,2,80,83,7.0,2,1360166950
DR_57898,2,78,80,71.0,2,1360167022
DR_57898,2,77,78,5.0,2,1360167029
DR_57898,2,80,77,11.0,2,1360167041
DR_57898,2,84,80,3.0,2,1360167044
DR_17854,1,86,79,16.0,2,1360167304
DR_17854,2,79,83,68.0,2,1360167353
DR_17854,2,80,79,107.0,2,1360167461
DR_17854,2,73,80,107.0,2,1360167569
DR_17854,1,65,86,365.0,2,1360167669
DR_17854,1,72,65,1.0,2,1360167671
DR_17854,1,78,72,7.0,2,1360167679
DR_17854,2,77,73,238.0,2,1360167809
DR_45834,1,89,78,268.0,2,1360169105
DR_45834,1,90,89,2.0,2,1360169108
DR_45834,2,86,100,75.0,2,1360169133
DR_45834,2,90,86,51.0,2,1360169184
DR_45834,2,87,90,23.0,2,1360169208
DR_45834,2,90,87,6.0,2,1360169216
DR_45834,2,88,90,17.0,2,1360169234
DR_45834,2,79,88,31.0,2,1360169266
DR_45834,1,76,90,175.0,2,1360169284
DR_45834,2,87,79,31.0,2,1360169298
DR_45834,2,78,87,19.0,2,1360169318
DR_45834,1,86,76,37.0,2,1360169322
DR_45834,2,82,78,5.0,2,1360169324
DR_45834,1,99,86,23.0,2,1360169346
DR_45834,2,84,82,45.0,2,1360169370
DR_45834,2,93,84,22.0,2,1360169393
DR_45834,1,84,99,71.0,2,1360169418
DR_45834,2,78,93,133.0,2,1360169526
DR_45834,2,79,78,3.0,2,1360169531
DR_45834,2,87,79,36.0,2,1360169567
DR_45834,2,85,87,147.0,2,1360169715
DR_7163,2,80,101,46.0,2,1360169995
DR_7163,2,86,80,103.0,2,1360170100
DR_7163,1,84,79,286.0,2,1360170190
DR_7163,1,78,84,11.0,2,1360170202
DR_7163,1,75,78,3.0,2,1360170205
DR_7163,1,73,75,142.0,2,1360170349
DR_7163,2,87,86,275.0,2,1360170375
DR_7163,2,94,87,6.0,2,1360170383
DR_7163,2,87,94,2.0,2,1360170386
DR_7163,2,85,87,37.0,2,1360170423
DR_7163,2,84,85,4.0,2,1360170428
DR_7163,1,81,73,134.0,2,1360170483
DR_7163,1,69,81,2.0,2,1360170486
DR_7163,1,83,69,61.0,2,1360170548
DR_22834,2,90,87,142.0,2,1360173623
DR_22834,2,91,90,202.0,2,1360173825
DR_22834,1,89,78,332.0,2,1360173869
DR_22834,2,73,91,131.0,2,1360173958
DR_22834,1,67,89,180.0,2,1360174051
DR_22834,2,85,73,101.0,2,1360174061
DR_22834,1,75,67,35.0,2,1360174087
DR_22834,2,79,85,37.0,2,1360174098
DR_22834,1,90,75,135.0,2,1360174223
DR_22489,1,76,77,43.0,2,1360175421
DR_22489,2,79,65,291.0,2,1360175681
DR_22489,1,75,76,320.0,2,1360175741
DR_22489,1,65,75,43.0,2,1360175785
DR_22489,1,88,65,84.0,2,1360175870
DR_22489,2,82,79,275.0,2,1360175957
DR_19161,1,68,70,235.0,2,1360176465
DR_19161,2,87,67,201.0,2,1360176472
DR_19161,2,77,87,40.0,2,1360176514
DR_19161,1,80,68,58.0,2,1360176524
DR_19161,2,79,77,17.0,2,1360176532
DR_19161,2,65,79,118.0,2,1360176651
DR_19161,1,70,80,181.0,2,1360176705
DR_19161,1,74,70,9.0,2,1360176716
DR_19161,2,82,65,190.0,2,1360176842
DR_19161,1,60,74,177.0,2,1360176893
DR_51323,2,73,86,77.0,2,1360177269
DR_51323,1,90,72,242.0,2,1360177346
DR_51323,1,78,90,89.0,2,1360177436
DR_51323,1,78,78,7.0,2,1360177445
DR_51323,2,85,73,197.0,2,1360177467
DR_51323,1,69,78,46.0,2,1360177493
DR_51323,2,83,85,122.0,2,1360177590
DR_51323,1,63,69,210.0,2,1360177704
DR_51323,2,73,83,113.0,2,1360177705
DR_51323,1,64,63,1.0,2,1360177706
DR_51323,1,64,64,,2,1360177707
DR_51323,1,72,64,6.0,2,1360177714
DR_51323,2,85,73,31.0,2,1360177736
DR_66940,1,64,72,454.0,2,1360178169
DR_66940,1,85,64,154.0,2,1360178324
DR_66940,2,81,83,618.0,2,1360178643
DR_66940,2,83,81,37.0,2,1360178681
DR_66940,2,82,83,4.0,2,1360178686
DR_66940,2,53,82,7.0,2,1360178694
DR_67393,1,87,65,238.0,2,1360179098
DR_67393,1,80,87,94.0,2,1360179193
DR_67393,2,81,75,326.0,2,1360179206
DR_67393,1,80,80,25.0,2,1360179219
DR_67393,1,81,80,49.0,2,1360179270
DR_67393,1,73,81,33.0,2,1360179303
DR_67393,1,72,73,5.0,2,1360179309
DR_67393,1,73,72,2.0,2,1360179312
DR_67393,1,70,73,2.0,2,1360179315
DR_67393,2,82,81,169.0,2,1360179376
DR_67393,1,82,70,60.0,2,1360179377
DR_67393,2,74,82,87.0,2,1360179465
DR_67393,1,70,82,111.0,2,1360179489
DR_67393,2,91,74,42.0,2,1360179508
DR_67393,1,76,70,38.0,2,1360179528
DR_67393,1,76,76,9.0,2,1360179538
DR_71134,2,78,91,397.0,2,1360179906
DR_71134,1,78,81,151.0,2,1360179911
DR_71134,1,91,78,275.0,2,1360180188
DR_71134,1,82,91,164.0,2,1360180352
DR_71134,1,92,82,3.0,2,1360180356
DR_71134,2,80,78,470.0,2,1360180377
DR_71134,1,90,92,36.0,2,1360180393
DR_71134,2,92,80,79.0,2,1360180458
DR_32281,2,63,73,132.0,2,1360180870
DR_32281,1,67,84,385.0,2,1360181113
DR_32281,1,64,67,1.0,2,1360181115
DR_32281,2,87,63,260.0,2,1360181130
DR_32281,2,79,87,55.0,2,1360181186
DR_32281,2,82,79,37.0,2,1360181224
DR_32281,2,80,82,3.0,2,1360181228
DR_32281,2,77,80,70.0,2,1360181299
DR_32281,1,70,64,254.0,2,1360181369
DR_32281,2,73,77,130.0,2,1360181430
DR_11975,1,82,87,224.0,2,1360181790
DR_11975,1,68,82,28.0,2,1360181818
DR_11975,1,68,68,25.0,2,1360181844
DR_11975,1,66,68,4.0,2,1360181849
DR_11975,1,63,66,16.0,2,1360181867
DR_11975,2,78,69,260.0,2,1360181885
DR_11975,1,82,63,52.0,2,1360181920
DR_11975,1,80,82,2.0,2,1360181923
DR_11975,1,80,80,9.0,2,1360181933
DR_11975,1,70,80,5.0,2,1360181939
DR_11975,1,84,70,128.0,2,1360182068
DR_11975,1,87,84,83.0,2,1360182152
DR_11975,1,89,87,9.0,2,1360182162
DR_11975,1,80,89,39.0,2,1360182202
DR_11975,2,85,78,397.0,2,1360182283
DR_11975,2,84,85,25.0,2,1360182309
DR_31839,1,75,98,347.0,2,1360183648
DR_31839,1,73,75,1.0,2,1360183651
DR_31839,1,71,73,10.0,2,1360183661
DR_31839,1,100,71,152.0,2,1360183814
DR_31839,1,80,100,25.0,2,1360183839
DR_31839,1,88,80,14.0,2,1360183854
DR_31839,2,80,89,798.0,2,1360184123
DR_31839,2,81,80,11.0,2,1360184136
DR_31839,2,88,81,10.0,2,1360184147
DR_47076,2,73,69,116.0,2,1360184481
DR_47076,1,80,68,197.0,2,1360184562
DR_47076,2,75,73,128.0,2,1360184610
DR_47076,1,89,80,81.0,2,1360184644
DR_47076,1,77,89,56.0,2,1360184701
DR_47076,2,80,75,99.0,2,1360184710
DR_47076,2,89,80,168.0,2,1360184880
DR_47076,1,63,77,236.0,2,1360184938
DR_47076,2,84,89,59.0,2,1360184940
DR_47076,1,56,63,3.0,2,1360184941
DR_47076,2,88,84,16.0,2,1360184957
DR_32261,1,85,85,385.0,2,1360187188
DR_32261,1,88,85,425.0,2,1360187614
DR_32261,1,77,88,60.0,2,1360187674
DR_48592,1,83,69,299.0,2,1360191598
DR_48592,1,80,83,44.0,2,1360191643
DR_48592,1,80,80,20.0,2,1360191664
DR_48592,1,84,80,127.0,2,1360191793
DR_48592,2,86,61,957.0,2,1360192028
DR_48592,1,90,84,272.0,2,1360192066
DR_48592,2,112,86,148.0,2,1360192177
DR_26071,2,84,56,103.0,2,1360193399
DR_26071,1,88,56,121.0,2,1360193413
DR_26071,2,61,84,20.0,2,1360193420
DR_26071,1,91,88,7.0,2,1360193422
DR_26071,2,85,61,3.0,2,1360193424
DR_26071,1,83,91,64.0,2,1360193487
DR_26071,1,79,83,132.0,2,1360193620
DR_26071,1,77,79,3.0,2,1360193625
DR_26071,2,81,85,204.0,2,1360193629
DR_26071,1,82,77,207.0,2,1360193833
DR_22229,1,99,82,2.0,2,1360193835
DR_22229,2,87,81,928.0,2,1360194558
DR_30399,1,55,84,78.0,2,1360196135
DR_30399,1,88,55,87.0,2,1360196224
DR_30399,2,88,66,282.0,2,1360196225
DR_30399,2,103,88,196.0,2,1360196421
DR_30399,1,90,88,224.0,2,1360196449
DR_30399,1,88,90,5.0,2,1360196455
DR_55492,2,81,103,136.0,2,1360196558
DR_55492,1,81,82,363.0,2,1360197189
DR_73430,1,63,81,941.0,2,1360198131
DR_73430,1,66,63,20.0,2,1360198152
DR_73430,1,89,66,100.0,2,1360198253
DR_73430,1,76,89,38.0,2,1360198293
DR_73430,2,76,102,1433.0,2,1360198294
DR_45079,1,78,87,40.0,2,1360198823
DR_45079,1,90,78,47.0,2,1360198871
DR_61133,1,89,87,183.0,2,1360200679
DR_61133,1,83,89,237.0,2,1360200918
DR_61133,1,85,83,6.0,2,1360200924
DR_61133,1,85,85,37.0,2,1360200963
DR_61133,1,82,85,55.0,2,1360201019
DR_4660,1,83,76,452.0,2,1360204348
DR_4660,1,79,83,300.0,2,1360204649
DR_4660,1,86,79,15.0,2,1360204665
DR_4660,1,84,86,3.0,2,1360204670
DR_6479,1,88,84,601.0,2,1360206479
DR_6479,1,87,88,56.0,2,1360206536
DR_6479,1,80,87,841.0,2,1360207378
DR_67099,2,87,76,372.0,2,1360214181
DR_67099,2,68,87,138.0,2,1360214320
DR_67099,1,88,82,671.0,1,1360214470
DR_67099,2,103,68,283.0,1,1360214605
DR_67099,1,76,88,210.0,1,1360214682
DR_67099,2,79,103,103.0,1,1360214708
DR_67099,2,87,79,3.0,1,1360214712
DR_67099,2,84,87,25.0,1,1360214738
DR_32316,1,78,86,313.0,1,1360219573
DR_32316,1,82,78,129.0,1,1360219703
DR_74044,2,84,69,993.0,1,1360220425
DR_74044,1,81,82,845.0,1,1360220549
DR_74044,2,86,84,227.0,1,1360220653
DR_74044,1,86,81,204.0,1,1360220754
DR_74044,1,83,86,225.0,1,1360220980
DR_74044,1,67,83,16.0,1,1360220997
DR_74044,1,104,67,7.0,1,1360221006
DR_53111,2,94,93,326.0,1,1360222290
DR_53111,1,81,93,229.0,1,1360222332
DR_53111,1,79,81,13.0,1,1360222346
DR_53111,1,75,79,80.0,1,1360222427
DR_53111,2,76,94,161.0,1,1360222451
DR_53111,1,77,75,42.0,1,1360222470
DR_53111,1,85,77,89.0,1,1360222560
DR_53111,2,88,76,162.0,1,1360222615
DR_53111,1,111,85,121.0,1,1360222683
DR_53111,2,86,88,150.0,1,1360222766
DR_71535,2,78,98,259.0,1,1360226912
DR_71535,1,79,85,309.0,1,1360226937
DR_71535,2,90,78,33.0,1,1360226946
DR_71535,1,84,79,96.0,1,1360227034
DR_71535,2,102,90,220.0,1,1360227167
DR_71535,1,78,84,175.0,1,1360227210
DR_71535,2,73,102,61.0,1,1360227229
DR_29063,1,88,76,519.0,1,1360233000
DR_29063,2,79,80,59.0,1,1360233039
DR_29063,1,83,88,130.0,1,1360233130
DR_29063,2,87,79,105.0,1,1360233145
DR_29063,1,79,83,42.0,1,1360233174
DR_29063,1,81,79,5.0,1,1360233180
DR_29063,1,84,81,4.0,1,1360233185
DR_29063,2,87,87,181.0,1,1360233327
DR_29063,1,72,84,202.0,1,1360233388
DR_29063,1,66,72,2.0,1,1360233391
DR_29063,2,87,87,94.0,1,1360233422
DR_29063,1,82,66,34.0,1,1360233425
DR_29063,2,91,87,14.0,1,1360233436
DR_29063,1,90,82,123.0,1,1360233549
DR_66681,2,87,86,87.0,1,1360233904
DR_66681,1,89,90,406.0,1,1360233956
DR_66681,2,88,87,136.0,1,1360234040
DR_66681,1,59,89,180.0,1,1360234137
DR_66681,2,82,88,109.0,1,1360234150
DR_66681,2,82,82,4.0,1,1360234154
DR_66681,1,86,59,20.0,1,1360234158
DR_66681,2,80,82,144.0,1,1360234299
DR_66681,1,91,86,145.0,1,1360234304
DR_66681,2,83,80,58.0,1,1360234358
DR_66681,2,79,83,1.0,1,1360234360
DR_66681,2,87,79,52.0,1,1360234412
DR_66681,2,82,87,17.0,1,1360234430
DR_66681,2,82,82,1.0,1,1360234432
DR_66681,1,80,91,157.0,1,1360234463
DR_66681,1,74,80,5.0,1,1360234469
DR_66681,2,78,82,62.0,1,1360234496
DR_66681,1,97,74,29.0,1,1360234499
DR_66681,1,75,97,38.0,1,1360234538
DR_50881,2,80,78,335.0,1,1360234831
DR_50881,2,87,80,18.0,1,1360234851
DR_50881,2,88,87,1.0,1,1360234853
DR_50881,2,91,88,106.0,1,1360234960
DR_50881,2,101,91,19.0,1,1360234980
DR_50881,2,87,101,79.0,1,1360235059
DR_50881,1,86,86,312.0,1,1360235094
DR_50881,2,75,87,202.0,1,1360235262
DR_50881,2,70,75,2.0,1,1360235264
DR_50881,1,72,86,335.0,1,1360235429
DR_50881,1,71,72,,1,1360235430
DR_36416,2,61,84,135.0,1,1360235755
DR_36416,2,73,61,85.0,1,1360235841
DR_36416,2,98,73,130.0,1,1360235972
DR_36416,1,77,79,536.0,1,1360236003
DR_36416,1,73,77,13.0,1,1360236018
DR_36416,2,86,98,120.0,1,1360236092
DR_36416,2,90,86,59.0,1,1360236153
DR_36416,1,76,73,150.0,1,1360236168
DR_36416,2,84,90,147.0,1,1360236300
DR_36416,2,79,84,33.0,1,1360236334
DR_45342,2,96,98,41.0,1,1360237529
DR_45342,2,84,96,24.0,1,1360237553
DR_45342,1,99,82,165.0,1,1360237561
DR_45342,2,87,84,20.0,1,1360237574
DR_45342,2,87,87,14.0,1,1360237590
DR_45342,1,89,99,224.0,1,1360237786
DR_45342,2,82,87,250.0,1,1360237841
DR_45342,2,84,82,5.0,1,1360237847
DR_45342,2,86,84,3.0,1,1360237851
DR_45342,2,82,86,156.0,1,1360238008
DR_45342,2,97,82,9.0,1,1360238018
DR_15751,2,98,106,87.0,1,1360251951
DR_15751,2,87,98,159.0,1,1360252111
DR_15751,2,89,87,128.0,1,1360252240
DR_15751,1,88,90,471.0,1,1360252241
DR_15751,2,89,89,15.0,1,1360252256
DR_15751,2,91,89,24.0,1,1360252282
DR_15751,2,80,91,2.0,1,1360252285
DR_15751,2,83,80,9.0,1,1360252294
DR_15751,1,82,88,105.0,1,1360252347
DR_15751,1,81,82,1.0,1,1360252349
DR_15751,1,78,81,2.0,1,1360252352
DR_15751,1,81,78,5.0,1,1360252358
DR_15751,2,85,83,115.0,1,1360252410
DR_15751,2,79,85,2.0,1,1360252414
DR_15751,1,75,81,82.0,1,1360252441
DR_15751,2,96,79,61.0,1,1360252475
DR_15751,2,87,96,15.0,1,1360252490
DR_15751,1,84,75,71.0,1,1360252513
DR_15751,2,88,87,36.0,1,1360252527
DR_29503,2,84,82,847.0,1,1360574342
DR_29503,2,89,84,103.0,1,1360574445
DR_29503,2,93,89,14.0,1,1360574461
DR_29503,2,76,93,94.0,1,1360574555
DR_52346,1,67,73,279.0,1,1360575129
DR_52346,2,66,84,187.0,1,1360575133
DR_52346,1,64,67,3.0,1,1360575134
DR_52346,2,82,66,29.0,1,1360575162
DR_52346,1,84,64,149.0,1,1360575284
DR_52346,1,78,84,160.0,1,1360575445
DR_52346,1,75,78,61.0,1,1360575507
DR_52346,2,94,82,358.0,1,1360575521
DR_52346,2,92,94,36.0,1,1360575559
DR_52346,1,87,75,102.0,1,1360575610
DR_58976,2,93,92,234.0,1,1360576795
DR_58976,2,97,93,1.0,1,1360576797
DR_58976,2,96,97,48.0,1,1360576846
DR_58976,2,91,96,10.0,1,1360576856
DR_58976,2,84,91,34.0,1,1360576891
DR_58976,1,81,79,483.0,1,1360576961
DR_58976,2,88,84,174.0,1,1360577066
DR_58976,2,80,88,43.0,1,1360577110
DR_58976,1,95,81,150.0,1,1360577112
DR_58976,2,80,80,1.0,1,1360577113
DR_58976,2,87,80,1.0,1,1360577114
DR_58976,2,78,87,220.0,1,1360577335
DR_58976,2,81,78,5.0,1,1360577341
DR_58775,1,79,80,307.0,1,1360588532
DR_58775,1,80,79,1.0,1,1360588534
DR_58775,2,75,87,664.0,1,1360588542
DR_58775,1,71,80,119.0,1,1360588653
DR_58775,1,87,71,23.0,1,1360588677
DR_58775,1,79,87,117.0,1,1360588795
DR_58775,1,77,79,7.0,1,1360588803
DR_58775,1,80,77,28.0,1,1360588832
DR_58775,1,79,80,150.0,1,1360588982
DR_58775,2,82,75,544.0,1,1360589087
DR_58775,2,84,82,2.0,1,1360589090
DR_58775,1,81,79,138.0,1,1360589122
DR_58775,1,81,81,2.0,1,1360589125
DR_58775,1,81,81,4.0,1,1360589130
DR_58775,1,85,81,11.0,1,1360589142
DR_13947,2,83,87,324.0,1,1360607586
DR_13947,2,77,83,56.0,1,1360607644
DR_13947,2,93,77,83.0,1,1360607728
DR_13947,1,89,71,592.0,1,1360607740
DR_13947,2,100,93,26.0,1,1360607755
DR_13947,2,88,100,108.0,1,1360607863
DR_13947,1,88,89,156.0,1,1360607898
DR_13947,2,53,88,34.0,1,1360607899
DR_13947,2,64,53,1.0,1,1360607901
DR_13947,1,60,88,96.0,1,1360607995
DR_13947,1,91,60,5.0,1,1360608001
DR_13947,1,91,91,51.0,1,1360608052
DR_66676,1,97,87,386.0,1,1360613718
DR_66676,2,81,88,180.0,1,1360613809
DR_66676,2,81,81,194.0,1,1360614005
DR_66676,2,75,81,92.0,1,1360614098
DR_66676,2,84,75,3.0,1,1360614103
DR_66676,2,79,84,4.0,1,1360614108
DR_66676,2,85,79,19.0,1,1360614128
DR_66676,2,87,85,206.0,1,1360614336
DR_66676,2,85,87,7.0,1,1360614344
DR_56798,1,90,81,139.0,1,1360617338
DR_56798,1,82,90,35.0,1,1360617375
DR_56798,1,70,82,112.0,1,1360617488
DR_56798,1,70,70,4.0,1,1360617494
DR_56798,1,70,70,1.0,1,1360617497
DR_56798,1,78,70,5.0,1,1360617503
DR_56798,2,76,90,323.0,1,1360617612
DR_56798,1,95,78,383.0,1,1360617886
DR_56798,1,81,95,56.0,1,1360617943
DR_23559,1,76,78,412.0,1,1360620170
DR_23559,1,76,76,4.0,1,1360620175
DR_23559,1,88,76,24.0,1,1360620200
DR_23559,1,74,88,70.0,1,1360620272
DR_23559,1,107,74,127.0,1,1360620399
DR_23559,2,85,87,785.0,1,1360620403
DR_53022,2,111,106,309.0,1,1360624501
DR_53022,1,89,80,434.0,1,1360624849
DR_53022,2,74,111,412.0,1,1360624914
DR_53022,1,67,89,73.0,1,1360624923
DR_53022,1,83,67,27.0,1,1360624951
DR_35035,1,87,82,109.0,1,1360628128
DR_35035,2,87,88,297.0,1,1360628129
DR_35035,1,88,87,162.0,1,1360628292
DR_35035,2,76,87,291.0,1,1360628420
DR_35035,1,75,88,307.0,1,1360628600
DR_49345,1,85,83,886.0,1,1360631807
DR_49345,1,84,85,168.0,1,1360631976
DR_15582,1,89,73,294.0,1,1360656056
DR_15582,2,70,86,159.0,1,1360656133
DR_15582,1,79,89,132.0,1,1360656189
DR_15582,2,87,70,128.0,1,1360656262
DR_15582,1,87,79,146.0,1,1360656335
DR_15582,2,87,87,218.0,1,1360656482
DR_15582,2,82,87,152.0,1,1360656635
